Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Ancient Box,27,1.05,46.3,50,56,2,108,0.5185185185185185,0.018518518518518517,0.4716981132075472,0.5283018867924528
Chien-Pao Baxcalibur,45,1.75,46.12,95,109,2,206,0.529126213592233,0.009708737864077669,0.46568627450980393,0.5343137254901961
Charizard Pidgeot,107,4.15,44.57,201,234,16,451,0.5188470066518847,0.03547671840354767,0.46206896551724136,0.5379310344827586
Arceus,11,0.43,45.45,20,24,0,44,0.5454545454545454,0.0,0.45454545454545453,0.5454545454545454
Conkeldurr,4,0.16,45.45,10,12,0,22,0.5454545454545454,0.0,0.45454545454545453,0.5454545454545454
Greninja,92,3.57,44.23,184,225,7,416,0.5408653846153846,0.016826923076923076,0.44987775061124696,0.5501222493887531
Dipplin,24,0.93,44.64,50,62,0,112,0.5535714285714286,0.0,0.44642857142857145,0.5535714285714286
Future Hands,48,1.86,43.19,92,118,3,213,0.5539906103286385,0.014084507042253521,0.4380952380952381,0.5619047619047619
Alakazam,5,0.19,42.86,12,16,0,28,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Rotom,5,0.19,42.86,6,8,0,14,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Lunatone Solrock,1,0.04,42.86,3,4,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Iron Valiant Xatu,1,0.04,42.86,3,4,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Other,94,3.65,40.79,155,219,6,380,0.5763157894736842,0.015789473684210527,0.4144385026737968,0.5855614973262032
Scovillain,4,0.16,40.91,9,13,0,22,0.5909090909090909,0.0,0.4090909090909091,0.5909090909090909
Leafeon,1,0.04,40.0,2,3,0,5,0.6,0.0,0.4,0.6
Blissey,63,2.45,38.1,88,134,9,231,0.5800865800865801,0.03896103896103896,0.3963963963963964,0.6036036036036037
Gengar,2,0.08,37.5,3,5,0,8,0.625,0.0,0.375,0.625
Arceus Armarouge,5,0.19,37.5,6,10,0,16,0.625,0.0,0.375,0.625
Espathra Xatu,8,0.31,35.71,10,17,1,28,0.6071428571428571,0.03571428571428571,0.37037037037037035,0.6296296296296297
Roaring Moon Dudunsparce,9,0.35,34.88,15,27,1,43,0.627906976744186,0.023255813953488372,0.35714285714285715,0.6428571428571429
Arceus Regidrago,5,0.19,35.29,6,11,0,17,0.6470588235294118,0.0,0.35294117647058826,0.6470588235294118
Entei Iron Valiant,1,0.04,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Tinkaton,3,0.12,30.0,3,6,1,10,0.6,0.1,0.3333333333333333,0.6666666666666666
Palafin,2,0.08,33.33,2,4,0,6,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Torterra,1,0.04,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Aegislash,1,0.04,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Charizard,11,0.43,32.35,11,22,1,34,0.6470588235294118,0.029411764705882353,0.3333333333333333,0.6666666666666666
Klawf Electrode,3,0.12,30.0,3,7,0,10,0.7,0.0,0.3,0.7
United Wings,1,0.04,28.57,2,5,0,7,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
Meowscarada,1,0.04,25.0,1,3,0,4,0.75,0.0,0.25,0.75
Regis,2,0.08,25.0,2,6,0,8,0.75,0.0,0.25,0.75
Hisuian Zoroark,4,0.16,25.0,2,6,0,8,0.75,0.0,0.25,0.75
Tsareena,3,0.12,22.22,2,7,0,9,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778
Future Box,4,0.16,22.22,2,7,0,9,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778
Banette,7,0.27,18.18,4,18,0,22,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182
Incineroar,4,0.16,12.5,2,14,0,16,0.875,0.0,0.125,0.875
Arceus Vulpix,2,0.08,0.0,0,4,1,5,0.8,0.2,0.0,1.0
Hisuian Goodra,2,0.08,0.0,0,4,0,4,1.0,0.0,0.0,1.0
