Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Snorlax Pidgeot,27,0.13,55.06,87,50,21,158,0.31645569620253167,0.13291139240506328,0.635036496350365,0.36496350364963503
Scizor,2,0.01,61.54,8,5,0,13,0.38461538461538464,0.0,0.6153846153846154,0.38461538461538464
Raging Bolt Palkia,3,0.01,50.0,4,3,1,8,0.375,0.125,0.5714285714285714,0.42857142857142855
Banette Gardevoir,48,0.23,53.57,120,93,11,224,0.41517857142857145,0.049107142857142856,0.5633802816901409,0.43661971830985913
Snorlax Stall,672,3.17,50.5,1612,1325,255,3192,0.4151002506265664,0.07988721804511278,0.5488593803200544,0.4511406196799455
Raging Bolt Sandy Shocks,3,0.01,54.55,6,5,0,11,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453
Giratina LZ Box,347,1.64,52.07,829,728,35,1592,0.457286432160804,0.02198492462311558,0.5324341682723186,0.46756583172768146
Arceus Giratina,45,0.21,52.24,105,93,3,201,0.4626865671641791,0.014925373134328358,0.5303030303030303,0.4696969696969697
Ancient Box,598,2.82,50.95,1423,1284,86,2793,0.4597207303974221,0.03079126387397064,0.5256741780568895,0.47432582194311046
Gardevoir,2636,12.45,49.47,6183,5582,734,12499,0.44659572765821265,0.05872469797583807,0.5255418614534637,0.47445813854653635
Regidrago Box,1075,5.08,51.31,2573,2344,98,5015,0.4673978065802592,0.019541375872382853,0.5232865568436038,0.4767134431563962
Lost Zone Box,1272,6.01,50.73,2989,2737,166,5892,0.46452817379497624,0.028173794976238967,0.5220048899755502,0.4779951100244499
Lugia Archeops,1722,8.13,50.94,4100,3777,172,8049,0.46925083861349237,0.021369114175673998,0.5205027294655326,0.47949727053446745
Dragapult LZ Box,468,2.21,50.4,1132,1043,71,2246,0.46438112199465714,0.031611754229741766,0.5204597701149425,0.47954022988505746
Entei Iron Valiant,17,0.08,49.44,44,41,4,89,0.4606741573033708,0.0449438202247191,0.5176470588235295,0.4823529411764706
Dragapult Charizard,342,1.62,49.74,852,795,66,1713,0.46409807355516636,0.03852889667250438,0.517304189435337,0.48269581056466304
Pidgeot Control,392,1.85,48.34,842,793,107,1742,0.4552238805970149,0.06142365097588978,0.5149847094801223,0.4850152905198777
Gouging Fire,98,0.46,50.88,203,193,3,399,0.48370927318295737,0.007518796992481203,0.5126262626262627,0.48737373737373735
Lost Box Charizard,345,1.63,49.07,791,761,60,1612,0.47208436724565755,0.03722084367245657,0.5096649484536082,0.49033505154639173
Charizard Greninja,22,0.1,48.62,53,51,5,109,0.46788990825688076,0.045871559633027525,0.5096153846153846,0.49038461538461536
Goodra LZ Box,56,0.26,49.57,114,110,6,230,0.4782608695652174,0.02608695652173913,0.5089285714285714,0.49107142857142855
Turbo Roaring Moon,249,1.18,50.18,552,533,15,1100,0.48454545454545456,0.013636363636363636,0.5087557603686635,0.4912442396313364
Gholdengo,405,1.91,49.87,934,903,36,1873,0.48211425520555257,0.019220501868659905,0.5084376701143168,0.49156232988568316
