Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Gardevoir,46,0.08999999999999986,-0.259999999999998,88,94,15,197,0.0009626324670040654,0.0016611645758721968,-0.0018383607129048851,0.0018383607129048851
Other,31,0.040000000000000036,-0.259999999999998,36,69,10,115,0.00032668490255172156,0.0022553531368645977,-0.0017702762109821357,0.0017702762109821357
Ancient Box,34,0.03000000000000025,-0.10999999999999943,67,73,9,149,-0.00038117285702926607,0.0014833876480407002,-0.0003861904137337224,0.00038619041373388896
Lost Box Charizard,16,0.030000000000000027,-0.3400000000000034,35,34,3,72,0.0026371423969978047,0.0006917513887433023,-0.003022116347689563,0.0030221163476895074
Arceus Vulpix,14,0.030000000000000027,-0.030000000000001137,39,34,3,76,-0.0007730769710345142,0.0011097395229366994,0.0002570006990419982,-0.00025700069904188716
Glimmora,6,0.03,22.73,5,17,0,22,0.7727272727272727,0.0,0.22727272727272727,0.7727272727272727
Pidgeot Control,25,0.029999999999999805,-0.269999999999996,42,46,9,97,0.0020168930068819035,0.0007787323775278049,-0.002553450758834619,0.002553450758834619
Charizard Pidgeot,98,0.02000000000000135,0.03999999999999915,222,187,29,438,-0.001461159823529179,0.0010765302577150013,0.0009700793734708224,-0.0009700793734709334
Arceus,10,0.020000000000000018,0.5900000000000034,25,16,1,42,-0.006084070796460117,0.0001843657817108997,0.006120225583183814,-0.006120225583183869
Arceus Giratina,28,0.020000000000000018,-0.22999999999999687,45,42,14,101,-0.0008527462541102482,0.003147120637678899,-0.0006140553553527495,0.000614055355352805
Roaring Moon,0,0.020000000000000018,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Incineroar,5,0.020000000000000018,-1.9500000000000028,4,18,0,22,0.020903094875697636,-0.0013952308472857007,-0.020485175202156425,0.020485175202156314
Spidops,4,0.020000000000000004,-1.8599999999999994,6,11,0,17,0.018604651162790642,0.0,-0.018604651162790697,0.018604651162790642
Gengar,0,0.019999999999999962,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Spidops Venomoth,2,0.010000000000000009,-0.0800000000000054,3,3,1,7,-0.0045440422557091464,0.005281963647662001,0.001704545454545514,-0.0017045454545454586
Ting-Lu,3,0.010000000000000009,1.0600000000000023,12,6,2,20,-0.01681073737328498,0.006240575685642201,0.013781330022503369,-0.013781330022503258
Hisuian Zoroark,6,0.010000000000000009,-0.45000000000000284,7,11,1,19,0.0032823870672252786,0.0012213533273396013,-0.004061078622482173,0.004061078622482062
Banette Gardevoir,4,0.010000000000000009,0.5500000000000043,11,6,0,17,-0.00328499556081685,-0.0021801321890106,0.004407128610950273,-0.004407128610950217
Alakazam,0,0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Espathra Xatu,13,0.010000000000000009,-0.14000000000000057,27,31,5,63,-0.00033670033670030186,0.0017500587268029014,-0.0005946237936810261,0.0005946237936810261
Feraligatr,0,0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Miraidon Regieleki,4,0.010000000000000009,-0.35999999999999943,6,8,0,14,0.0045509047307608075,-0.0009537824286025981,-0.004158004158004158,0.004158004158004214
Garchomp,3,0.010000000000000009,-0.030000000000001137,5,6,0,11,0.002059242832251007,-0.0017424362426738983,-0.0011494252873563982,0.0011494252873562871
Arceus Armarouge,7,0.010000000000000009,0.0,18,13,3,34,-0.002917481682856493,0.0028926167821504006,0.001604470268096292,-0.001604470268096292
Miraidon,0,0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Dialga,1,0.01,0.4299999999999997,2,3,0,5,0.017094017094017144,-0.021367521367521403,-0.004901960784313764,0.004901960784313708
Koraidon,2,0.01,1.509999999999998,1,4,0,5,-0.015151515151515138,0.0,0.015151515151515194,-0.015151515151515138
Giratina,1,0.009999999999999998,-2.8599999999999994,1,3,0,4,0.02857142857142858,0.0,-0.02857142857142847,0.02857142857142858
Aegislash,0,0.009999999999999995,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Blastoise,1,0.009999999999999995,-1.2799999999999976,0,2,0,2,0.014405762304921965,-0.0016006402561023966,-0.013894919669995731,0.013894919669995676
Torterra,3,0.009999999999999981,-0.5600000000000023,2,6,0,8,0.006619195667435629,-0.0010697689967573004,-0.0060956384655806994,0.0060956384655806994
Tsareena,3,0.009999999999999953,-0.04999999999999716,4,8,0,12,0.0014619883040936088,-0.000974658869395701,-0.0008423180592991852,0.0008423180592992408
Giratina LZ Box,34,0.009999999999999787,-0.10000000000000142,83,77,8,168,0.0002442783742866994,0.0007788207714239,-0.0006237191174365275,0.000623719117436583
Lugia Archeops,40,0.009999999999999787,0.11999999999999744,105,75,16,196,-0.0033351025571835557,0.002144940792287102,0.0023561012919549595,-0.002356101291954904
Raging Bolt Sandy Shocks,8,0.0,-0.35999999999999943,9,17,0,26,0.003997123235279454,-0.00040532450903769945,-0.0038489282272958225,0.003848928227295767
Meowscarada,2,0.0,-0.240000000000002,0,2,0,2,0.0026001773764412484,-0.00014109489639599695,-0.0025721303353257174,0.002572130335325662
Palkia,3,0.0,-0.21000000000000085,4,7,0,11,0.00298587520114435,-0.0008850348650097997,-0.0025585347432023897,0.0025585347432024452
Scovillain,1,0.0,-0.030000000000001137,2,3,0,5,0.0009128070802080224,-0.0005953089653530017,-0.0005865594100887828,0.0005865594100887828
