Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Snorlax Pidgeot,3,0.03,52.63,10,5,4,19,0.2631578947368421,0.21052631578947367,0.6666666666666666,0.3333333333333333
Banette Gardevoir,18,0.21,59.34,54,31,6,91,0.34065934065934067,0.06593406593406594,0.6352941176470588,0.36470588235294116
Arceus Goodra,5,0.06,58.82,20,14,0,34,0.4117647058823529,0.0,0.5882352941176471,0.4117647058823529
Blastoise,5,0.06,57.89,11,8,0,19,0.42105263157894735,0.0,0.5789473684210527,0.42105263157894735
Entei Iron Valiant,3,0.03,52.17,12,10,1,23,0.43478260869565216,0.043478260869565216,0.5454545454545454,0.45454545454545453
Lost Zone Box,439,5.03,52.95,1113,939,50,2102,0.4467174119885823,0.023786869647954328,0.5423976608187134,0.45760233918128657
Gardevoir,959,10.98,51.06,2402,2031,271,4704,0.4317602040816326,0.057610544217687076,0.5418452515226708,0.4581547484773291
Goodra LZ Box,19,0.22,53.09,43,37,1,81,0.4567901234567901,0.012345679012345678,0.5375,0.4625
Dragapult Charizard,168,1.92,51.1,440,386,35,861,0.44831591173054586,0.04065040650406504,0.5326876513317191,0.46731234866828086
Dragapult LZ Box,289,3.31,51.82,727,640,36,1403,0.45616535994297935,0.02565930149679259,0.5318215069495245,0.4681784930504755
Charizard Greninja,14,0.16,50.7,36,32,3,71,0.4507042253521127,0.04225352112676056,0.5294117647058824,0.47058823529411764
Giratina LZ Box,148,1.69,51.66,358,322,13,693,0.46464646464646464,0.01875901875901876,0.5264705882352941,0.47352941176470587
Lost Box Charizard,108,1.24,50.6,253,228,19,500,0.456,0.038,0.525987525987526,0.47401247401247404
Ting-Lu,8,0.09,51.22,21,19,1,41,0.4634146341463415,0.024390243902439025,0.525,0.475
Lugia Archeops,923,10.57,51.2,2215,2028,83,4326,0.46879334257975036,0.019186315302820157,0.5220362950742399,0.47796370492576007
Iron Thorns,148,1.69,50.97,368,338,16,722,0.46814404432132967,0.0221606648199446,0.5212464589235127,0.47875354107648727
Future Thorns,69,0.79,50.62,163,150,9,322,0.4658385093167702,0.027950310559006212,0.5207667731629393,0.4792332268370607
Arceus Giratina,30,0.34,51.15,67,62,2,131,0.4732824427480916,0.015267175572519083,0.5193798449612403,0.4806201550387597
Arceus Armarouge,38,0.44,50.6,85,79,4,168,0.47023809523809523,0.023809523809523808,0.5182926829268293,0.4817073170731707
Gholdengo,149,1.71,50.65,350,329,12,691,0.4761215629522431,0.017366136034732273,0.5154639175257731,0.4845360824742268
Regidrago Box,225,2.58,50.47,539,514,15,1068,0.4812734082397004,0.014044943820224719,0.5118708452041786,0.4881291547958215
Ancient Box,169,1.94,49.68,388,372,21,781,0.47631241997439183,0.026888604353393086,0.5105263157894737,0.48947368421052634
Raging Bolt Ogerpon,1070,12.25,49.84,2465,2385,96,4946,0.4822078447230085,0.01940962393853619,0.5082474226804123,0.4917525773195876
Snorlax Stall,273,3.13,46.69,579,563,98,1240,0.45403225806451614,0.07903225806451612,0.5070052539404554,0.4929947460595447
Espathra,5,0.06,50.0,14,14,0,28,0.5,0.0,0.5,0.5
Spidops Venomoth,2,0.02,50.0,1,1,0,2,0.5,0.0,0.5,0.5
Iron Valiant,1,0.01,50.0,2,2,0,4,0.5,0.0,0.5,0.5
Raging Bolt Palkia,1,0.01,50.0,1,1,0,2,0.5,0.0,0.5,0.5
Raging Bolt Sandy Shocks,1,0.01,50.0,1,1,0,2,0.5,0.0,0.5,0.5
Steelix Dodrio,1,0.01,50.0,2,2,0,4,0.5,0.0,0.5,0.5
Arceus Aerodactyl,13,0.15,50.0,34,34,0,68,0.5,0.0,0.5,0.5
Roaring Moon,75,0.86,49.55,164,165,2,331,0.4984894259818731,0.006042296072507553,0.49848024316109424,0.5015197568389058
Dragapult,607,6.95,48.35,1316,1337,69,2722,0.49118295371050696,0.025349008082292433,0.49604221635883905,0.503957783641161
Miraidon,256,2.93,48.58,548,564,16,1128,0.5,0.014184397163120567,0.49280575539568344,0.5071942446043165
Charizard Pidgeot,331,3.79,47.22,730,762,54,1546,0.49288486416558863,0.03492884864165589,0.48927613941018766,0.5107238605898123
Ogerpon,20,0.23,48.31,43,45,1,89,0.5056179775280899,0.011235955056179775,0.48863636363636365,0.5113636363636364
Pidgeot Control,180,2.06,46.54,350,370,32,752,0.4920212765957447,0.0425531914893617,0.4861111111111111,0.5138888888888888
Luxray,28,0.32,47.14,66,71,3,140,0.5071428571428571,0.02142857142857143,0.48175182481751827,0.5182481751824818
Garchomp,7,0.08,43.48,10,11,2,23,0.4782608695652174,0.08695652173913043,0.47619047619047616,0.5238095238095238
Chien-Pao Baxcalibur,220,2.52,46.51,467,519,18,1004,0.5169322709163346,0.017928286852589643,0.473630831643002,0.526369168356998
Giratina,3,0.03,47.06,8,9,0,17,0.5294117647058824,0.0,0.47058823529411764,0.5294117647058824
Dialga Metang,144,1.65,46.29,306,345,10,661,0.5219364599092284,0.015128593040847202,0.4700460829493088,0.5299539170506913
Gouging Fire,49,0.56,46.45,85,96,2,183,0.5245901639344263,0.01092896174863388,0.4696132596685083,0.5303867403314917
Sinistcha Ogerpon,47,0.54,46.43,91,103,2,196,0.5255102040816326,0.01020408163265306,0.4690721649484536,0.5309278350515464
Klawf Electrode,8,0.09,43.75,14,17,1,32,0.53125,0.03125,0.45161290322580644,0.5483870967741935
Conkeldurr,9,0.1,44.9,22,27,0,49,0.5510204081632653,0.0,0.4489795918367347,0.5510204081632653
Greninja,203,2.32,44.2,377,463,13,853,0.5427901524032825,0.015240328253223915,0.4488095238095238,0.5511904761904762
Future Hands,132,1.51,44.19,255,316,6,577,0.5476603119584056,0.010398613518197574,0.44658493870402804,0.553415061295972
Turbo Roaring Moon,39,0.45,44.38,75,93,1,169,0.5502958579881657,0.005917159763313609,0.44642857142857145,0.5535714285714286
Lunatone Solrock,2,0.02,36.36,4,5,2,11,0.45454545454545453,0.18181818181818182,0.4444444444444444,0.5555555555555556
Palkia,24,0.27,43.82,39,49,1,89,0.550561797752809,0.011235955056179775,0.4431818181818182,0.5568181818181818
Great Tusk Mill,38,0.44,42.14,67,86,6,159,0.5408805031446541,0.03773584905660377,0.43790849673202614,0.5620915032679739
Raging Bolt LZ Box,10,0.11,41.67,20,26,2,48,0.5416666666666666,0.041666666666666664,0.43478260869565216,0.5652173913043478
Blissey,128,1.47,41.67,220,290,18,528,0.5492424242424242,0.03409090909090909,0.43137254901960786,0.5686274509803921
Iron Valiant Xatu,1,0.01,42.86,3,4,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Other,428,4.9,41.73,711,948,45,1704,0.5563380281690141,0.02640845070422535,0.42857142857142855,0.5714285714285714
Miraidon Regieleki,25,0.29,41.88,49,66,2,117,0.5641025641025641,0.017094017094017096,0.4260869565217391,0.5739130434782609
Arceus Regidrago,9,0.1,42.42,14,19,0,33,0.5757575757575758,0.0,0.42424242424242425,0.5757575757575758
Roaring Moon Dudunsparce,27,0.31,41.44,46,64,1,111,0.5765765765765766,0.009009009009009009,0.41818181818181815,0.5818181818181818
Clefairy,3,0.03,41.67,5,7,0,12,0.5833333333333334,0.0,0.4166666666666667,0.5833333333333334
Arceus,23,0.26,39.77,35,52,1,88,0.5909090909090909,0.011363636363636364,0.40229885057471265,0.5977011494252874
Koraidon,2,0.02,40.0,4,6,0,10,0.6,0.0,0.4,0.6
Torterra,1,0.01,40.0,2,3,0,5,0.6,0.0,0.4,0.6
Leafeon,1,0.01,40.0,2,3,0,5,0.6,0.0,0.4,0.6
Toedscruel,3,0.03,40.0,6,9,0,15,0.6,0.0,0.4,0.6
Charizard,35,0.4,37.59,50,80,3,133,0.6015037593984962,0.022556390977443608,0.38461538461538464,0.6153846153846154
Dipplin,80,0.92,37.08,122,200,7,329,0.60790273556231,0.02127659574468085,0.37888198757763975,0.6211180124223602
Hisuian Zoroark,19,0.22,37.7,23,38,0,61,0.6229508196721312,0.0,0.3770491803278688,0.6229508196721312
Espathra Xatu,24,0.27,36.25,29,48,3,80,0.6,0.0375,0.37662337662337664,0.6233766233766234
Rotom,21,0.24,37.18,29,49,0,78,0.6282051282051282,0.0,0.3717948717948718,0.6282051282051282
Alakazam,11,0.13,36.17,17,30,0,47,0.6382978723404256,0.0,0.3617021276595745,0.6382978723404256
Aegislash,5,0.06,35.71,5,9,0,14,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429
Tinkaton,14,0.16,34.43,21,38,2,61,0.6229508196721312,0.03278688524590164,0.3559322033898305,0.6440677966101694
Future Box,14,0.16,34.88,15,28,0,43,0.6511627906976745,0.0,0.3488372093023256,0.6511627906976745
Scovillain,10,0.11,34.04,16,30,1,47,0.6382978723404256,0.02127659574468085,0.34782608695652173,0.6521739130434783
Gengar,9,0.1,33.33,12,23,1,36,0.6388888888888888,0.027777777777777776,0.34285714285714286,0.6571428571428571
