Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Darkrai,2,0.01,28.57,2,5,0,7,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
Hisuian Arcanine,3,0.01,22.22,2,6,1,9,0.6666666666666666,0.1111111111111111,0.25,0.75
Torterra,5,0.02,25.0,4,12,0,16,0.75,0.0,0.25,0.75
Arcanine,16,0.07,24.56,14,43,0,57,0.7543859649122807,0.0,0.24561403508771928,0.7543859649122807
Oinkologne,3,0.01,20.0,2,7,1,10,0.7,0.1,0.2222222222222222,0.7777777777777778
Magnezone,4,0.02,16.67,2,7,3,12,0.5833333333333334,0.25,0.2222222222222222,0.7777777777777778
Lunatone Solrock,20,0.09,21.69,18,64,1,83,0.7710843373493976,0.012048192771084338,0.21951219512195122,0.7804878048780488
Koraidon,4,0.02,18.18,2,9,0,11,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182
Clefairy,6,0.03,14.29,2,11,1,14,0.7857142857142857,0.07142857142857142,0.15384615384615385,0.8461538461538461
Pachirisu Honchkrow,4,0.02,14.29,1,6,0,7,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571
Omastar Archeops,1,0.0,0.0,0,1,0,1,1.0,0.0,0.0,1.0
Dondozo,1,0.0,0.0,0,1,0,1,1.0,0.0,0.0,1.0
Dialga Magnezone,1,0.0,0.0,0,3,0,3,1.0,0.0,0.0,1.0
Kyurem,1,0.0,0.0,0,2,0,2,1.0,0.0,0.0,1.0
Clefable,1,0.0,0.0,0,2,0,2,1.0,0.0,0.0,1.0
