Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Tinkaton,2,0.0,0.20000000000000284,6,7,0,13,-0.0014907617943351603,-0.0004893914981403003,0.0018034334896825932,-0.0018034334896824822
Torterra,1,0.0,-0.8599999999999994,0,5,0,5,0.00907126549249837,-0.000509621656882002,-0.00896172065036488,0.008961720650364935
Arceus Goodra,1,0.0,0.7299999999999969,6,2,0,8,-0.006802721088435382,-0.0005406135964319998,0.007225975975975907,-0.007225975975976073
Palkia,1,0.0,-0.21999999999999886,0,2,0,2,0.0023178446771378036,-0.0001227094240837008,-0.0023020554066131016,0.0023020554066129906
Espathra Xatu,4,-0.009999999999999787,0.030000000000001137,10,10,0,20,6.442169928971841e-05,-0.000450951895028702,0.0001746563810359758,-0.00017465638103586478
Chien-Pao Baxcalibur,38,-0.009999999999999787,0.03999999999999915,93,88,3,184,-0.00011982677043220757,-0.0002821920443677982,0.0002684921683421271,-0.0002684921683422381
Arceus Giratina,15,-0.009999999999999787,0.0,38,33,2,73,0.00012450556922982692,-0.00013606680065830074,-6.392232681373677e-05,6.392232681379229e-05
Other,17,-0.009999999999999787,0.0899999999999963,30,41,2,73,-0.0007111961441346182,-0.00019911700609710065,0.0008655991169363997,-0.0008655991169365107
Goodra LZ Box,1,-0.009999999999999953,-0.22000000000000597,0,2,0,2,0.0022721812940422748,-9.008648302370054e-05,-0.00227269173230199,0.0022726917323019347
Raging Bolt,0,-0.009999999999999995,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Glimmora,0,-0.010000000000000002,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Regis,0,-0.010000000000000002,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Hisuian Samurott,0,-0.010000000000000002,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ting-Lu,1,-0.010000000000000009,0.4099999999999966,5,2,0,7,-0.0036598859477403045,-0.00039719692456099964,0.003939456769645466,-0.003939456769645522
Alakazam,0,-0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Feraligatr,0,-0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Charizard,6,-0.010000000000000009,-0.17999999999999972,8,17,1,26,0.0017883235984282875,3.966435144379943e-05,-0.0018758581347091963,0.0018758581347092518
Banette,0,-0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Arceus Regidrago,0,-0.010000000000000009,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Arceus Armarouge,4,-0.010000000000000009,-0.060000000000002274,11,11,0,22,0.0010025594095501855,-0.0003682871300388982,-0.0008475882262289902,0.0008475882262289902
Turbo Roaring Moon,2,-0.010000000000000009,-0.05000000000000426,4,5,0,9,0.0007392178151492956,-0.00025988126313839996,-0.000615583220277216,0.000615583220277216
Lugia Archeops,28,-0.010000000000000675,0.10999999999999943,79,58,4,141,-0.0012616910203748777,8.320983916470029e-05,0.0012526897810115623,-0.0012526897810116178
Giratina LZ Box,18,-0.019999999999999574,-0.05000000000000426,34,38,0,72,0.0010126447526438986,-0.0004161690491319009,-0.0008399427253318326,0.000839942725331777
Great Tusk Mill,5,-0.019999999999999796,0.01999999999999602,6,7,0,13,-0.00015649323372668444,-0.00011421260566719937,0.00022549066940058538,-0.00022549066940058538
Gholdengo,6,-0.020000000000000018,-0.030000000000001137,16,16,2,34,-9.093209349397835e-05,0.000297955357733401,-5.905085463486781e-05,5.90508546348123e-05
Roaring Moon,0,-0.020000000000000018,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Roaring Moon Dudunsparce,11,-0.020000000000000018,0.030000000000001137,26,25,0,51,9.667878556579579e-05,-0.00043872031306330106,0.00012517365130826352,-0.000125173651308208
Arceus Vulpix,0,-0.030000000000000027,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ancient Box,13,-0.040000000000000036,-0.10000000000000142,20,31,0,51,0.0012674051372181805,-0.0002788400650924998,-0.0011538130048813766,0.0011538130048813766
Charizard Pidgeot,59,-0.0600000000000005,-0.07000000000000028,127,136,14,277,0.000382132880185293,0.0002416143195919998,-0.0005195252469089029,0.0005195252469087919
Future Hands,23,-0.08000000000000007,-0.030000000000001137,51,54,3,108,0.00014727935042579965,0.00013693739942299832,-0.0002190417485148366,0.00021904174851472558
