Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Arceus Goodra,2,0.04,72.73,8,3,0,11,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727
Banette Gardevoir,2,0.04,72.73,8,3,0,11,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727
Blastoise,4,0.08,60.0,9,6,0,15,0.4,0.0,0.6,0.4
Ting-Lu,4,0.08,56.0,14,10,1,25,0.4,0.04,0.5833333333333334,0.4166666666666667
Lost Zone Box,199,4.16,54.36,517,408,26,951,0.42902208201892744,0.027339642481598318,0.5589189189189189,0.4410810810810811
Iron Thorns,64,1.34,54.22,167,132,9,308,0.42857142857142855,0.02922077922077922,0.5585284280936454,0.4414715719063545
Gardevoir,435,9.09,52.45,1124,908,111,2143,0.42370508632757814,0.05179654689687354,0.5531496062992126,0.4468503937007874
Charizard Greninja,12,0.25,51.56,33,28,3,64,0.4375,0.046875,0.5409836065573771,0.45901639344262296
Dragapult LZ Box,148,3.09,52.71,379,327,13,719,0.45479833101529904,0.01808066759388039,0.5368271954674221,0.4631728045325779
Dragapult Charizard,94,1.96,51.95,253,219,15,487,0.44969199178644764,0.030800821355236138,0.5360169491525424,0.4639830508474576
Goodra LZ Box,13,0.27,52.63,30,26,1,57,0.45614035087719296,0.017543859649122806,0.5357142857142857,0.4642857142857143
Gholdengo,64,1.34,52.4,153,134,5,292,0.4589041095890411,0.017123287671232876,0.5331010452961672,0.46689895470383275
Lost Box Charizard,60,1.25,51.45,142,125,9,276,0.4528985507246377,0.03260869565217391,0.5318352059925093,0.4681647940074906
Sinistcha Ogerpon,28,0.59,51.91,68,61,2,131,0.46564885496183206,0.015267175572519083,0.5271317829457365,0.4728682170542636
Lugia Archeops,529,11.05,51.68,1291,1160,47,2498,0.4643714971977582,0.018815052041633307,0.5267237862097103,0.47327621379028967
Arceus Giratina,23,0.48,51.52,51,46,2,99,0.46464646464646464,0.020202020202020204,0.5257731958762887,0.4742268041237113
Future Thorns,47,0.98,50.63,120,110,7,237,0.4641350210970464,0.029535864978902954,0.5217391304347826,0.4782608695652174
Snorlax Stall,167,3.49,47.81,371,342,63,776,0.44072164948453607,0.08118556701030928,0.520336605890603,0.4796633941093969
Raging Bolt Ogerpon,648,13.54,50.86,1559,1447,59,3065,0.47210440456769986,0.019249592169657423,0.5186294078509648,0.48137059214903527
Arceus Aerodactyl,11,0.23,51.61,32,30,0,62,0.4838709677419355,0.0,0.5161290322580645,0.4838709677419355
Giratina LZ Box,107,2.24,50.39,256,242,10,508,0.4763779527559055,0.01968503937007874,0.5140562248995983,0.4859437751004016
Regidrago Box,101,2.11,50.2,248,240,6,494,0.48582995951417,0.012145748987854251,0.5081967213114754,0.4918032786885246
Pidgeot Control,120,2.51,49.06,261,257,14,532,0.4830827067669173,0.02631578947368421,0.5038610038610039,0.49613899613899615
Ancient Box,62,1.3,48.94,138,137,7,282,0.4858156028368794,0.024822695035460994,0.5018181818181818,0.49818181818181817
Espathra,5,0.1,50.0,14,14,0,28,0.5,0.0,0.5,0.5
Raging Bolt Sandy Shocks,1,0.02,50.0,1,1,0,2,0.5,0.0,0.5,0.5
Clefairy,1,0.02,50.0,2,2,0,4,0.5,0.0,0.5,0.5
Palkia,11,0.23,50.0,23,23,0,46,0.5,0.0,0.5,0.5
Raging Bolt Palkia,1,0.02,50.0,1,1,0,2,0.5,0.0,0.5,0.5
Koraidon,1,0.02,50.0,2,2,0,4,0.5,0.0,0.5,0.5
Luxray,16,0.33,48.15,39,39,3,81,0.48148148148148145,0.037037037037037035,0.5,0.5
Iron Valiant,1,0.02,50.0,2,2,0,4,0.5,0.0,0.5,0.5
Roaring Moon,30,0.63,49.24,65,67,0,132,0.5075757575757576,0.0,0.49242424242424243,0.5075757575757576
Dragapult,392,8.19,47.46,814,859,42,1715,0.5008746355685131,0.024489795918367346,0.48655110579796773,0.5134488942020323
Gouging Fire,30,0.63,47.86,56,61,0,117,0.5213675213675214,0.0,0.47863247863247865,0.5213675213675214
Ogerpon,14,0.29,46.77,29,32,1,62,0.5161290322580645,0.016129032258064516,0.47540983606557374,0.5245901639344263
Arceus Armarouge,11,0.23,45.95,17,19,1,37,0.5135135135135135,0.02702702702702703,0.4722222222222222,0.5277777777777778
Great Tusk Mill,20,0.42,44.71,38,43,4,85,0.5058823529411764,0.047058823529411764,0.4691358024691358,0.5308641975308642
Dialga Metang,101,2.11,45.47,206,238,9,453,0.5253863134657837,0.019867549668874173,0.46396396396396394,0.536036036036036
Miraidon,129,2.7,45.81,257,297,7,561,0.5294117647058824,0.012477718360071301,0.463898916967509,0.5361010830324909
Greninja,140,2.93,45.54,276,320,10,606,0.528052805280528,0.0165016501650165,0.46308724832214765,0.5369127516778524
Chien-Pao Baxcalibur,98,2.05,45.54,199,233,5,437,0.5331807780320366,0.011441647597254004,0.46064814814814814,0.5393518518518519
Charizard Pidgeot,180,3.76,44.57,345,407,22,774,0.5258397932816538,0.028423772609819122,0.4587765957446808,0.5412234042553191
Garchomp,3,0.06,36.36,4,5,2,11,0.45454545454545453,0.18181818181818182,0.4444444444444444,0.5555555555555556
Arceus,20,0.42,43.06,31,40,1,72,0.5555555555555556,0.013888888888888888,0.43661971830985913,0.5633802816901409
Turbo Roaring Moon,19,0.4,43.37,36,47,0,83,0.5662650602409639,0.0,0.43373493975903615,0.5662650602409639
Lunatone Solrock,1,0.02,42.86,3,4,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Roaring Moon Dudunsparce,13,0.27,42.19,27,36,1,64,0.5625,0.015625,0.42857142857142855,0.5714285714285714
Raging Bolt LZ Box,6,0.13,40.0,12,16,2,30,0.5333333333333333,0.06666666666666667,0.42857142857142855,0.5714285714285714
Iron Valiant Xatu,1,0.02,42.86,3,4,0,7,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714
Future Box,11,0.23,42.42,14,19,0,33,0.5757575757575758,0.0,0.42424242424242425,0.5757575757575758
Future Hands,74,1.55,41.23,127,178,3,308,0.577922077922078,0.00974025974025974,0.4163934426229508,0.5836065573770491
Alakazam,8,0.17,41.46,17,24,0,41,0.5853658536585366,0.0,0.4146341463414634,0.5853658536585366
Dipplin,45,0.94,40.4,80,114,4,198,0.5757575757575758,0.020202020202020204,0.41237113402061853,0.5876288659793815
Scovillain,4,0.08,40.91,9,13,0,22,0.5909090909090909,0.0,0.4090909090909091,0.5909090909090909
Blissey,87,1.82,39.16,130,190,12,332,0.572289156626506,0.03614457831325301,0.40625,0.59375
Espathra Xatu,17,0.36,39.06,25,37,2,64,0.578125,0.03125,0.4032258064516129,0.5967741935483871
Conkeldurr,8,0.17,40.0,16,24,0,40,0.6,0.0,0.4,0.6
Leafeon,1,0.02,40.0,2,3,0,5,0.6,0.0,0.4,0.6
Other,218,4.55,38.8,329,495,24,848,0.5837264150943396,0.02830188679245283,0.39927184466019416,0.6007281553398058
Charizard,21,0.44,36.62,26,43,2,71,0.6056338028169014,0.028169014084507043,0.37681159420289856,0.6231884057971014
Tinkaton,7,0.15,34.48,10,17,2,29,0.5862068965517241,0.06896551724137931,0.37037037037037035,0.6296296296296297
Miraidon Regieleki,7,0.15,34.62,9,16,1,26,0.6153846153846154,0.038461538461538464,0.36,0.64
Arceus Regidrago,7,0.15,36.0,9,16,0,25,0.64,0.0,0.36,0.64
Aegislash,5,0.1,35.71,5,9,0,14,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429
Gengar,7,0.15,33.33,10,19,1,30,0.6333333333333333,0.03333333333333333,0.3448275862068966,0.6551724137931034
Torterra,1,0.02,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Entei Iron Valiant,1,0.02,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Charizard Arceus,1,0.02,33.33,1,2,0,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
Hisuian Zoroark,10,0.21,31.82,7,15,0,22,0.6818181818181818,0.0,0.3181818181818182,0.6818181818181818
United Wings,1,0.02,28.57,2,5,0,7,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
Regis,5,0.1,26.32,5,14,0,19,0.7368421052631579,0.0,0.2631578947368421,0.7368421052631579
Meowscarada,2,0.04,25.0,2,6,0,8,0.75,0.0,0.25,0.75
Klawf Electrode,4,0.08,25.0,3,9,0,12,0.75,0.0,0.25,0.75
Rotom,10,0.21,25.0,7,21,0,28,0.75,0.0,0.25,0.75
Raging Bolt,1,0.02,25.0,1,3,0,4,0.75,0.0,0.25,0.75
Forretress,1,0.02,25.0,1,3,0,4,0.75,0.0,0.25,0.75
Feraligatr,1,0.02,25.0,1,3,0,4,0.75,0.0,0.25,0.75
Palafin,4,0.08,18.18,2,8,1,11,0.7272727272727273,0.09090909090909091,0.2,0.8
Tsareena,6,0.13,18.18,4,18,0,22,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182
Toedscruel,2,0.04,16.67,1,5,0,6,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334
Banette,9,0.19,16.0,4,21,0,25,0.84,0.0,0.16,0.84
Incineroar,4,0.08,12.5,2,14,0,16,0.875,0.0,0.125,0.875
Arceus Vulpix,2,0.04,0.0,0,4,1,5,0.8,0.2,0.0,1.0
Hisuian Goodra,4,0.08,0.0,0,10,1,11,0.9090909090909091,0.09090909090909091,0.0,1.0
Spidops Venomoth,1,0.02,0.0,0,1,0,1,1.0,0.0,0.0,1.0
