Deck,Count,Share,Win %,Wins,Losses,Ties,Total Games,Loss %,Tie %,Win % excl. ties,Loss % excl. ties
Charizard,6,-0.009999999999999787,0.03999999999999915,8,8,0,16,-0.00017410371876125375,-0.0002729193429232002,0.00033106229614271454,-0.00033106229614277005
Scovillain,1,-0.010000000000000009,0.0800000000000054,1,1,0,2,-0.0005482145220135903,-0.0002268473884195002,0.0006975585450922361,-0.0006975585450922361
Tsareena,1,-0.010000000000000009,0.36999999999999744,3,3,0,6,-0.0032758244158113126,-0.00040317838963830135,0.003594311611189227,-0.0035943116111892826
Espathra Xatu,5,-0.010000000000000009,0.030000000000001137,12,12,1,25,-0.00032030749519540436,3.473700452309714e-05,0.000314128998818497,-0.0003141289988185525
Future Box,2,-0.010000000000000009,0.21000000000000085,5,2,0,7,-0.0020115883154416814,-5.875292715479957e-05,0.002057473025819101,-0.0020574730258191565
Pidgeot Control,10,-0.010000000000000231,0.030000000000001137,26,23,1,50,0.0007004416269356106,-0.0009439899307741029,-0.0002921922787435527,0.0002921922787434972
Other,12,-0.010000000000000231,0.00999999999999801,20,30,3,53,-0.0005395885259272815,0.0004004049435385945,0.00030346283609861135,-0.0003034628360987224
Lost Zone Box,13,-0.019999999999999574,0.21000000000000085,32,17,0,49,-0.001581785729538876,-0.0004250868413935016,0.0018449518945524712,-0.0018449518945524712
Snorlax Stall,5,-0.020000000000000018,0.04999999999999716,9,7,0,16,0.0001228810336050823,-0.000591701434197206,0.00015943068154289364,-0.00015943068154289364
Charizard Pidgeot,54,-0.02999999999999936,0.00999999999999801,123,118,2,243,0.0002793540445432674,-0.00046739815606339913,-5.372020503080499e-05,5.372020503069397e-05
Gholdengo,4,-0.029999999999999805,0.0899999999999963,11,8,0,19,-0.0005441910514455972,-0.0003641630683887953,0.000757057949479889,-0.000757057949479889
Giratina LZ Box,11,-0.04999999999999982,-0.04999999999999716,18,20,1,39,0.0005240829359345889,-2.0926834819801066e-05,-0.0005291566323476493,0.0005291566323475938
Future Hands,16,-0.09999999999999964,-0.04000000000000625,31,39,0,70,0.000614887726222868,-0.00014115940068740174,-0.0005535402817159474,0.0005535402817158919
